r_m,depth_km,sigma_S_m,eps_r
1.000004266132264398e+06,7.373957338677356574e+02,5.895316915243127218e-03,6.500000000000000000e+00
1.003482547895791591e+06,7.339174521042084507e+02,5.798497812303032677e-03,6.500000000000000000e+00
1.006960829659318551e+06,7.304391703406814713e+02,5.703272537276976063e-03,6.500000000000000000e+00
1.010439111422845628e+06,7.269608885771543783e+02,5.609615393807291552e-03,6.500000000000000000e+00
1.013917393186372705e+06,7.234826068136272852e+02,5.517501171688595808e-03,6.500000000000000000e+00
1.017395674949899665e+06,7.200043250501003058e+02,5.426905146540155107e-03,6.500000000000000000e+00
1.020873956713426742e+06,7.165260432865732128e+02,5.337803080285270958e-03,6.500000000000000000e+00
1.024352238476953935e+06,7.130477615230461197e+02,5.250171222492844118e-03,6.500000000000000000e+00
1.027830520240480895e+06,7.095694797595191403e+02,5.163986312639030733e-03,6.500000000000000000e+00
1.031308802004007972e+06,7.060911979959920473e+02,5.079225583349793530e-03,6.500000000000000000e+00
1.034787083767535049e+06,7.026129162324649542e+02,4.995866764687757408e-03,6.500000000000000000e+00
1.038265365531062009e+06,6.991346344689379748e+02,4.913888089549113720e-03,6.500000000000000000e+00
1.041743647294589086e+06,6.956563527054108818e+02,4.833268300238559648e-03,6.500000000000000000e+00
1.045221929058116162e+06,6.921780709418837887e+02,4.753986656292094430e-03,6.500000000000000000e+00
1.048700210821643239e+06,6.886997891783568093e+02,4.676022943618809123e-03,6.500000000000000000e+00
1.052178492585170316e+06,6.852215074148297163e+02,4.599357485033939326e-03,6.500000000000000000e+00
1.055656774348697392e+06,6.817432256513026232e+02,4.523971152255836306e-03,6.500000000000000000e+00
1.059135056112224236e+06,6.782649438877757575e+02,4.449845379439228317e-03,6.500000000000000000e+00
1.062613337875751313e+06,6.747866621242486644e+02,4.376962178316372819e-03,6.500000000000000000e+00
1.066091619639278390e+06,6.713083803607215714e+02,4.305304155015986407e-03,6.500000000000000000e+00
1.069569901402805466e+06,6.678300985971944783e+02,4.234854528627074108e-03,6.500000000000000000e+00
1.073048183166332543e+06,6.643518168336674989e+02,4.165597151571364884e-03,6.500000000000000000e+00
1.076526464929859620e+06,6.608735350701404059e+02,4.097516531843268910e-03,6.500000000000000000e+00
1.080004746693386696e+06,6.573952533066133128e+02,4.030597857170251791e-03,6.500000000000000000e+00
1.083483028456913773e+06,6.539169715430862198e+02,3.964827021139418102e-03,6.500000000000000000e+00
1.086961310220440850e+06,6.504386897795591267e+02,3.900190651327392188e-03,6.500000000000000000e+00
1.090439591983967926e+06,6.469604080160320336e+02,3.836676139460302049e-03,6.500000000000000000e+00
1.093917873747495003e+06,6.434821262525049406e+02,3.774271673618993534e-03,6.500000000000000000e+00
1.097396155511022080e+06,6.400038444889779612e+02,3.712966272491010061e-03,6.500000000000000000e+00
1.100874437274549156e+06,6.365255627254508681e+02,3.652749821655550296e-03,6.500000000000000000e+00
1.104352719038076233e+06,6.330472809619237751e+02,3.593613111870379989e-03,6.500000000000000000e+00
1.107831000801603310e+06,6.295689991983966820e+02,3.535547879310628645e-03,6.500000000000000000e+00
1.111309282565130154e+06,6.260907174348698163e+02,3.478546847688113609e-03,6.500000000000000000e+00
1.114787564328657230e+06,6.226124356713427233e+02,3.422603772156705953e-03,6.500000000000000000e+00
1.118265846092184307e+06,6.191341539078157439e+02,3.367713484884100796e-03,6.500000000000000000e+00
1.121744127855711384e+06,6.156558721442886508e+02,3.313871942142908311e-03,6.500000000000000000e+00
1.125222409619238460e+06,6.121775903807615578e+02,3.261076272744827930e-03,6.500000000000000000e+00
1.128700691382765304e+06,6.086993086172346921e+02,3.209324827610318762e-03,6.500000000000000000e+00
1.132178973146292381e+06,6.052210268537075990e+02,3.158617230233055125e-03,6.500000000000000000e+00
1.135657254909819458e+06,6.017427450901805059e+02,3.108954427763566467e-03,6.500000000000000000e+00
1.139135536673346534e+06,5.982644633266534129e+02,5.803631164023906504e-03,6.500000000000000000e+00
1.142613818436873611e+06,5.947861815631264335e+02,5.737015667531362474e-03,6.500000000000000000e+00
1.146092100200400688e+06,5.913078997995993404e+02,5.671877542333973385e-03,6.500000000000000000e+00
1.149570381963927764e+06,5.878296180360722474e+02,5.608246980056482041e-03,6.500000000000000000e+00
1.153048663727454841e+06,5.843513362725451543e+02,5.546157770498881187e-03,6.500000000000000000e+00
1.156526945490981918e+06,5.808730545090180613e+02,5.485647466325061644e-03,6.500000000000000000e+00
1.160005227254508995e+06,5.773947727454909682e+02,5.426757547221139864e-03,6.500000000000000000e+00
1.163483509018036071e+06,5.739164909819638751e+02,5.369533582333977165e-03,6.500000000000000000e+00
1.166961790781563148e+06,5.704382092184368958e+02,5.314025389680719982e-03,6.500000000000000000e+00
1.170440072545090225e+06,5.669599274549098027e+02,5.260287191098851796e-03,6.500000000000000000e+00
1.173918354308617301e+06,5.634816456913827096e+02,5.208377761184221702e-03,6.500000000000000000e+00
1.177396636072144378e+06,5.600033639278556166e+02,5.158360568542980779e-03,6.500000000000000000e+00
1.180874917835671222e+06,5.565250821643287509e+02,5.110303907563425521e-03,6.500000000000000000e+00
1.184353199599198299e+06,5.530468004008016578e+02,5.064281018796972997e-03,6.500000000000000000e+00
1.187831481362725608e+06,5.495685186372743374e+02,5.020370195925418812e-03,6.500000000000000000e+00
1.191309763126252452e+06,5.460902368737475854e+02,4.978654877185482996e-03,6.500000000000000000e+00
1.194788044889779529e+06,5.426119551102204923e+02,4.939223719023771476e-03,6.500000000000000000e+00
1.198266326653306605e+06,5.391336733466933993e+02,4.902170649666669384e-03,6.500000000000000000e+00
1.201744608416833449e+06,5.356553915831665336e+02,4.867594900213106576e-03,6.500000000000000000e+00
1.205222890180360526e+06,5.321771098196394405e+02,4.835601010794570234e-03,6.500000000000000000e+00
1.208701171943887603e+06,5.286988280561123474e+02,4.806298809299061441e-03,6.500000000000000000e+00
1.212179453707414679e+06,5.252205462925853681e+02,4.779803360125178813e-03,6.500000000000000000e+00
1.215657735470941756e+06,5.217422645290582750e+02,4.756234880421596548e-03,6.500000000000000000e+00
1.219136017234468833e+06,5.182639827655311819e+02,4.735718621277736594e-03,6.500000000000000000e+00
1.222614298997995909e+06,5.147857010020040889e+02,4.718384711365269588e-03,6.500000000000000000e+00
1.226092580761522986e+06,5.113074192384769958e+02,4.704367960589149120e-03,6.500000000000000000e+00
1.229570862525050063e+06,5.078291374749499596e+02,4.693807621393054560e-03,6.500000000000000000e+00
1.233049144288577139e+06,5.043508557114228665e+02,4.686847105478620691e-03,6.500000000000000000e+00
1.236527426052104216e+06,5.008725739478957735e+02,4.683633653842641034e-03,6.500000000000000000e+00
1.240005707815631293e+06,4.973942921843686804e+02,4.684317958212314524e-03,6.500000000000000000e+00
1.243483989579158369e+06,4.939160104208416442e+02,4.689053732166878659e-03,6.500000000000000000e+00
1.246962271342685446e+06,4.904377286573145511e+02,4.697997230475159554e-03,6.500000000000000000e+00
1.250440553106212290e+06,4.869594468937876854e+02,4.711306715453350384e-03,6.500000000000000000e+00
1.253918834869739367e+06,4.834811651302606492e+02,4.729141869455630830e-03,6.500000000000000000e+00
1.257397116633266443e+06,4.800028833667335562e+02,4.751663152951700504e-03,6.500000000000000000e+00
1.260875398396793520e+06,4.765246016032064631e+02,4.779031108019854771e-03,6.500000000000000000e+00
1.264353680160320597e+06,4.730463198396794269e+02,4.811405607489969288e-03,6.500000000000000000e+00
1.267831961923847673e+06,4.695680380761523338e+02,4.848945050406970603e-03,6.500000000000000000e+00
1.271310243687374750e+06,4.660897563126252408e+02,4.891805504949760762e-03,6.500000000000000000e+00
1.274788525450901594e+06,4.626114745490984319e+02,4.940139800430745631e-03,6.500000000000000000e+00
1.278266807214428904e+06,4.591331927855711115e+02,4.994096570514456809e-03,6.500000000000000000e+00
1.281745088977955747e+06,4.556549110220442458e+02,5.053819250326428182e-03,6.500000000000000000e+00
1.285223370741482824e+06,4.521766292585171527e+02,5.119445030672907168e-03,6.500000000000000000e+00
1.288701652505009901e+06,4.486983474949901165e+02,5.191103773151639796e-03,6.500000000000000000e+00
1.292179934268536977e+06,4.452200657314630234e+02,5.268916890502394271e-03,6.500000000000000000e+00
1.295658216032064054e+06,4.417417839679359304e+02,5.352996197114566479e-03,6.500000000000000000e+00
1.299136497795591131e+06,4.382635022044088942e+02,5.443442735175611953e-03,6.500000000000000000e+00
1.302614779559118208e+06,4.347852204408818011e+02,5.540345582500237620e-03,6.500000000000000000e+00
1.306093061322645284e+06,4.313069386773547080e+02,5.643780648621548983e-03,6.500000000000000000e+00
1.309571343086172361e+06,4.278286569138276150e+02,5.753809466244667360e-03,6.500000000000000000e+00
1.313049624849699438e+06,4.243503751503005788e+02,5.870477985654224719e-03,6.500000000000000000e+00
1.316527906613226514e+06,4.208720933867734857e+02,5.993815380123401933e-03,6.500000000000000000e+00
1.320006188376753591e+06,4.173938116232463926e+02,6.123832870786584393e-03,6.500000000000000000e+00
1.323484470140280668e+06,4.139155298597193564e+02,6.260522579804059934e-03,6.500000000000000000e+00
1.326962751903807512e+06,4.104372480961924907e+02,6.403856420958729118e-03,6.500000000000000000e+00
1.330441033667334588e+06,4.069589663326653977e+02,6.553785037075361350e-03,6.500000000000000000e+00
1.333919315430861665e+06,4.034806845691383614e+02,6.710236793836145755e-03,6.500000000000000000e+00
1.337397597194388742e+06,4.000024028056112684e+02,6.873116839677412097e-03,6.500000000000000000e+00
1.340875878957915818e+06,3.965241210420841753e+02,6.306705362670442412e-03,6.500000000000000000e+00
1.344354160721442895e+06,3.930458392785570823e+02,5.788134869990791548e-03,6.500000000000000000e+00
1.347832442484969972e+06,3.895675575150300460e+02,5.313374396605799466e-03,6.500000000000000000e+00
1.351310724248496816e+06,3.860892757515031803e+02,4.878355273034839547e-03,6.500000000000000000e+00
1.354789006012023892e+06,3.826109939879760873e+02,4.479438749199689783e-03,6.500000000000000000e+00
1.358267287775550969e+06,3.791327122244490511e+02,4.113366158937764236e-03,6.500000000000000000e+00
1.361745569539078046e+06,3.756544304609219580e+02,3.777215024159458721e-03,6.500000000000000000e+00
1.365223851302605122e+06,3.721761486973948649e+02,3.468360399893585452e-03,6.500000000000000000e+00
1.368702133066132199e+06,3.686978669338678287e+02,3.184440841951313977e-03,6.500000000000000000e+00
1.372180414829659276e+06,3.652195851703407357e+02,2.923328450236746968e-03,6.500000000000000000e+00
1.375658696593186352e+06,3.617413034068136426e+02,2.683102503899889840e-03,6.500000000000000000e+00
1.379136978356713429e+06,3.582630216432865495e+02,2.462026260495798514e-03,6.500000000000000000e+00
1.382615260120240506e+06,3.547847398797595133e+02,2.258526540908924272e-03,6.500000000000000000e+00
1.386093541883767582e+06,3.513064581162324203e+02,2.071175765751357475e-03,6.500000000000000000e+00
1.389571823647294659e+06,3.478281763527053272e+02,1.898676147892455410e-03,6.500000000000000000e+00
1.393050105410821736e+06,3.443498945891782910e+02,1.739845780294721044e-03,6.500000000000000000e+00
1.396528387174348813e+06,3.408716128256511979e+02,1.593606388919851851e-03,6.500000000000000000e+00
1.400006668937875656e+06,3.373933310621243322e+02,1.458972547575467828e-03,6.500000000000000000e+00
1.403484950701402733e+06,3.339150492985972392e+02,1.335042175590472977e-03,6.500000000000000000e+00
1.406963232464929810e+06,3.304367675350702029e+02,1.220988160484702892e-03,6.500000000000000000e+00
1.410441514228456886e+06,3.269584857715431099e+02,1.116050966644444769e-03,6.500000000000000000e+00
1.413919795991983963e+06,3.234802040080160168e+02,1.019532107703210793e-03,6.500000000000000000e+00
1.417398077755511040e+06,3.200019222444889806e+02,9.307883750992725991e-04,6.500000000000000000e+00
1.420876359519038117e+06,3.165236404809618875e+02,8.492267283520131592e-04,6.500000000000000000e+00
1.424354641282564960e+06,3.130453587174350218e+02,7.742997641588885045e-04,6.500000000000000000e+00
1.427832923046092037e+06,3.095670769539079856e+02,7.055016916327670968e-04,6.500000000000000000e+00
1.431311204809619114e+06,3.060887951903808926e+02,6.423647500249440390e-04,6.500000000000000000e+00
1.434789486573146190e+06,3.026105134268537995e+02,5.844560132462744279e-04,6.500000000000000000e+00
1.438267768336673267e+06,2.991322316633267064e+02,5.313745325251020704e-04,6.500000000000000000e+00
1.441746050100200344e+06,2.956539498997996702e+02,4.827487747320212321e-04,6.500000000000000000e+00
1.445224331863727421e+06,2.921756681362725772e+02,4.382343193509481575e-04,6.500000000000000000e+00
1.448702613627254497e+06,2.886973863727454841e+02,3.975117818673426485e-04,6.500000000000000000e+00
1.452180895390781574e+06,2.852191046092184479e+02,3.602849355516020034e-04,6.500000000000000000e+00
1.455659177154308651e+06,2.817408228456913548e+02,3.262790073049292422e-04,6.500000000000000000e+00
1.459137458917835727e+06,2.782625410821642618e+02,2.952391264651336501e-04,6.500000000000000000e+00
1.462615740681362804e+06,2.747842593186371687e+02,2.669289082936033512e-04,6.500000000000000000e+00
1.466094022444889881e+06,2.713059775551101325e+02,2.411291563286452073e-04,6.500000000000000000e+00
1.469572304208416725e+06,2.678276957915832668e+02,2.176366699365270448e-04,6.500000000000000000e+00
1.473050585971943801e+06,2.643494140280561737e+02,1.962631452570472634e-04,6.500000000000000000e+00
1.476528867735470878e+06,2.608711322645291375e+02,1.768341593584378307e-04,6.500000000000000000e+00
1.480007149498997955e+06,2.573928505010020444e+02,1.591882288166546102e-04,6.500000000000000000e+00
1.483485431262525031e+06,2.539145687374749798e+02,1.431759351428602532e-04,6.500000000000000000e+00
1.486963713026052108e+06,2.504362869739478867e+02,1.286591105237768872e-04,6.500000000000000000e+00
1.490441994789579185e+06,2.469580052104208221e+02,1.155100782334472510e-04,6.500000000000000000e+00
1.493920276553106261e+06,2.434797234468937290e+02,1.036109428404291354e-04,6.500000000000000000e+00
1.497398558316633338e+06,2.400014416833666644e+02,9.285292598808606598e-05,6.500000000000000000e+00
1.500876840080160182e+06,2.365231599198398271e+02,8.313574408210128196e-05,6.500000000000000000e+00
1.504355121843687259e+06,2.330448781563127341e+02,7.436702469162752814e-05,6.500000000000000000e+00
1.507833403607214335e+06,2.295665963927856694e+02,6.646175887010465392e-05,6.500000000000000000e+00
1.511311685370741412e+06,2.260883146292585764e+02,5.934178693885541495e-05,6.500000000000000000e+00
1.514789967134268489e+06,2.226100328657315117e+02,5.293531556009107219e-05,6.500000000000000000e+00
1.518268248897795565e+06,2.191317511022044471e+02,4.717646416374256778e-05,6.500000000000000000e+00
1.521746530661322642e+06,2.156534693386773540e+02,4.200483899149874510e-05,6.500000000000000000e+00
1.525224812424849719e+06,2.121751875751502894e+02,3.736513318758798499e-05,6.500000000000000000e+00
1.528703094188376796e+06,2.086969058116231963e+02,3.320675150443014420e-05,6.500000000000000000e+00
1.532181375951903872e+06,2.052186240480961317e+02,2.948345830686296566e-05,6.500000000000000000e+00
1.535659657715430949e+06,2.017403422845690386e+02,2.615304765514296298e-05,6.500000000000000000e+00
1.539137939478957793e+06,1.982620605210422013e+02,2.317703432771736055e-05,6.500000000000000000e+00
1.542616221242484869e+06,1.947837787575151367e+02,2.052036471275555082e-05,6.500000000000000000e+00
1.546094503006011946e+06,1.913054969939880436e+02,1.815114655508177696e-05,6.500000000000000000e+00
1.549572784769539023e+06,1.878272152304609790e+02,1.604039659454381539e-05,6.500000000000000000e+00
1.553051066533066100e+06,1.843489334669339144e+02,1.416180517473938608e-05,6.500000000000000000e+00
1.556529348296593176e+06,1.808706517034068213e+02,1.249151693885404553e-05,6.500000000000000000e+00
1.560007630060120253e+06,1.773923699398797567e+02,1.100792676334267468e-05,6.500000000000000000e+00
1.563485911823647330e+06,1.739140881763526636e+02,9.691490111291717831e-06,6.500000000000000000e+00
1.566964193587174406e+06,1.704358064128255990e+02,8.524547016314572531e-06,6.500000000000000000e+00
1.570442475350701250e+06,1.669575246492987617e+02,7.491158935383245312e-06,6.500000000000000000e+00
1.573920757114228327e+06,1.634792428857716686e+02,6.576957735566850100e-06,6.500000000000000000e+00
1.577399038877755404e+06,1.600009611222446040e+02,5.769006105595983148e-06,6.500000000000000000e+00
1.580877320641282480e+06,1.565226793587175109e+02,5.055668708766619165e-06,6.500000000000000000e+00
1.584355602404809557e+06,1.530443975951904463e+02,4.426493419119625452e-06,6.500000000000000000e+00
1.587833884168336634e+06,1.495661158316633532e+02,3.872102008197794299e-06,6.500000000000000000e+00
1.591312165931863710e+06,1.460878340681362886e+02,3.384089675050504607e-06,6.500000000000000000e+00
1.594790447695390787e+06,1.426095523046092239e+02,2.954932837545200669e-06,6.500000000000000000e+00
1.598268729458917864e+06,1.391312705410821309e+02,2.577904628436174297e-06,6.500000000000000000e+00
1.601747011222444940e+06,1.356529887775550662e+02,2.246997564994437745e-06,6.500000000000000000e+00
1.605225292985972017e+06,1.321747070140279732e+02,1.956852886257036214e-06,6.500000000000000000e+00
1.608703574749499094e+06,1.286964252505009085e+02,1.702696077037461174e-06,6.500000000000000000e+00
1.612181856513025938e+06,1.252181434869740571e+02,1.480278122672821227e-06,6.500000000000000000e+00
1.615660138276553014e+06,1.217398617234469924e+02,1.285822062984670531e-06,6.500000000000000000e+00
1.619138420040080091e+06,1.182615799599199136e+02,1.115974438017602839e-06,6.500000000000000000e+00
1.622616701803607168e+06,1.147832981963928347e+02,9.677612417135106771e-07,6.500000000000000000e+00
1.626094983567134244e+06,1.113050164328657559e+02,8.385480227054980028e-07,6.500000000000000000e+00
1.629573265330661321e+06,1.078267346693386770e+02,7.260037938062070286e-07,6.500000000000000000e+00
1.633051547094188398e+06,1.043484529058115982e+02,6.280684334600943394e-07,6.500000000000000000e+00
1.636529828857715474e+06,1.008701711422845193e+02,5.429232833758648267e-07,6.500000000000000000e+00
1.640008110621242551e+06,9.739188937875745466e+01,4.689646667099311591e-07,6.500000000000000000e+00
1.643486392384769628e+06,9.391360761523037581e+01,4.047800704991870004e-07,6.500000000000000000e+00
1.646964674148296472e+06,9.043532585170352434e+01,3.491267545146809699e-07,6.500000000000000000e+00
1.650442955911823548e+06,8.695704408817644548e+01,3.009125663083840529e-07,6.500000000000000000e+00
1.653921237675350625e+06,8.347876232464938084e+01,2.591787589421531225e-07,6.500000000000000000e+00
1.657399519438877702e+06,8.000048056112230199e+01,2.230846237175115753e-07,6.500000000000000000e+00
1.660877801202404778e+06,7.652219879759522314e+01,1.971149405946298304e-07,6.500000000000000000e+00
1.664356082965931855e+06,7.304391703406814429e+01,1.740614164177901732e-07,6.500000000000000000e+00
1.667834364729458932e+06,6.956563527054106544e+01,1.536130209014461654e-07,6.500000000000000000e+00
1.671312646492986009e+06,6.608735350701398659e+01,1.354901899355652296e-07,6.500000000000000000e+00
1.674790928256513085e+06,6.260907174348691484e+01,1.194412735836105727e-07,6.500000000000000000e+00
1.678269210020040162e+06,5.913078997995983599e+01,1.052400177443483509e-07,6.500000000000000000e+00
1.681747491783567239e+06,5.565250821643276424e+01,9.268324050433435600e-08,6.500000000000000000e+00
1.685225773547094082e+06,5.217422645290591987e+01,8.158869188860447164e-08,6.500000000000000000e+00
1.688704055310621159e+06,4.869594468937884102e+01,7.179308594017900683e-08,6.500000000000000000e+00
1.692182337074148236e+06,4.521766292585176217e+01,6.315029433420997911e-08,6.500000000000000000e+00
1.695660618837675313e+06,4.173938116232469042e+01,5.552969105161814715e-08,6.500000000000000000e+00
1.699138900601202389e+06,3.826109939879761157e+01,4.881463799211454788e-08,6.500000000000000000e+00
1.702617182364729466e+06,3.478281763527053272e+01,4.290110179036403822e-08,6.500000000000000000e+00
1.706095464128256543e+06,3.130453587174345742e+01,3.769639250511062944e-08,6.500000000000000000e+00
1.709573745891783619e+06,2.782625410821638212e+01,3.311801527332006266e-08,6.500000000000000000e+00
1.713052027655310696e+06,2.434797234468930327e+01,2.909262645434868573e-08,6.500000000000000000e+00
1.716530309418837773e+06,2.086969058116222797e+01,2.555508622794974192e-08,6.500000000000000000e+00
1.720008591182364617e+06,1.739140881763538360e+01,2.244760005024681015e-08,6.500000000000000000e+00
1.723486872945891693e+06,1.391312705410830652e+01,1.971894180984744364e-08,6.500000000000000000e+00
1.726965154709418770e+06,1.043484529058122945e+01,1.732375195874380828e-08,6.500000000000000000e+00
1.730443436472945847e+06,6.956563527054153262e+00,1.522190431672964172e-08,6.500000000000000000e+00
1.733921718236472923e+06,3.478281763527076631e+00,1.337793566138216496e-08,6.500000000000000000e+00
1.737400000000000000e+06,0.000000000000000000e+00,1.176053261624264437e-08,6.500000000000000000e+00
